input_file	tool	model	split	prob	n_seqs	n_pos_seqs	n_neg_seqs	FN_seq	TN_seq	TP_start_seq	FP_start_seq	Prec_start_seq	Rec_start_seq	F1-s_start_seq	Spec_start_seq	Acc_start_seq	TP_full_seq	FP_full_seq	Prec_full_seq	Rec_full_seq	F1-s_full_seq	Spec_full_seq	Acc_full_seq	n_real_cdss	n_pred_cdss	TP_start_cds	FP_start_cds	FN_start_cds	Prec_start_cds	Rec_start_cds	F1-s_start_cds	TP_full_cds	FP_full_cds	FN_full_cds	Prec_full_cds	Rec_full_cds	F1-s_full_cds	pred_secs
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.88	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.89	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.9	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.91	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.92	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.93	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.94	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.95	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.96	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.97	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.98	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	0	0.99	3139	3139	0	604	0	2465	70	97.24	80.32	87.97	0.0	0.0	2465	70	97.24	80.32	87.97	0.0	0.0	4409	2535	2465	70	1944	97.24	55.91	71.0	2465	70	1944	97.24	55.91	71.0	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.01	3139	3139	0	943	0	1989	207	90.57	67.84	77.57	0.0	0.0	1989	207	90.57	67.84	77.57	0.0	0.0	4418	2196	1989	207	2429	90.57	45.02	60.15	1989	207	2429	90.57	45.02	60.15	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.02	3139	3139	0	818	0	2134	187	91.94	72.29	80.94	0.0	0.0	2134	187	91.94	72.29	80.94	0.0	0.0	4418	2321	2134	187	2284	91.94	48.3	63.33	2134	187	2284	91.94	48.3	63.33	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.03	3139	3139	0	749	0	2218	172	92.8	74.76	82.81	0.0	0.0	2218	172	92.8	74.76	82.81	0.0	0.0	4418	2390	2218	172	2200	92.8	50.2	65.16	2218	172	2200	92.8	50.2	65.16	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.04	3139	3139	0	700	0	2271	168	93.11	76.44	83.96	0.0	0.0	2271	168	93.11	76.44	83.96	0.0	0.0	4418	2439	2271	168	2147	93.11	51.4	66.24	2271	168	2147	93.11	51.4	66.24	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.05	3139	3139	0	677	0	2313	149	93.95	77.36	84.85	0.0	0.0	2313	149	93.95	77.36	84.85	0.0	0.0	4418	2462	2313	149	2105	93.95	52.35	67.24	2313	149	2105	93.95	52.35	67.24	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.06	3139	3139	0	659	0	2341	139	94.4	78.03	85.44	0.0	0.0	2341	139	94.4	78.03	85.44	0.0	0.0	4418	2480	2341	139	2077	94.4	52.99	67.87	2341	139	2077	94.4	52.99	67.87	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.07	3139	3139	0	648	0	2364	127	94.9	78.49	85.92	0.0	0.0	2364	127	94.9	78.49	85.92	0.0	0.0	4418	2491	2364	127	2054	94.9	53.51	68.43	2364	127	2054	94.9	53.51	68.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.08	3139	3139	0	643	0	2377	119	95.23	78.71	86.19	0.0	0.0	2377	119	95.23	78.71	86.19	0.0	0.0	4418	2496	2377	119	2041	95.23	53.8	68.76	2377	119	2041	95.23	53.8	68.76	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.09	3139	3139	0	634	0	2395	110	95.61	79.07	86.56	0.0	0.0	2395	110	95.61	79.07	86.56	0.0	0.0	4418	2505	2395	110	2023	95.61	54.21	69.19	2395	110	2023	95.61	54.21	69.19	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.1	3139	3139	0	630	0	2405	104	95.85	79.24	86.76	0.0	0.0	2405	104	95.85	79.24	86.76	0.0	0.0	4418	2509	2405	104	2013	95.85	54.44	69.44	2405	104	2013	95.85	54.44	69.44	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.11	3139	3139	0	626	0	2415	98	96.1	79.41	86.96	0.0	0.0	2415	98	96.1	79.41	86.96	0.0	0.0	4418	2513	2415	98	2003	96.1	54.66	69.69	2415	98	2003	96.1	54.66	69.69	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.12	3139	3139	0	625	0	2423	91	96.38	79.49	87.13	0.0	0.0	2423	91	96.38	79.49	87.13	0.0	0.0	4418	2514	2423	91	1995	96.38	54.84	69.91	2423	91	1995	96.38	54.84	69.91	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.13	3139	3139	0	624	0	2424	91	96.38	79.53	87.15	0.0	0.0	2424	91	96.38	79.53	87.15	0.0	0.0	4418	2515	2424	91	1994	96.38	54.87	69.93	2424	91	1994	96.38	54.87	69.93	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.14	3139	3139	0	622	0	2429	88	96.5	79.61	87.25	0.0	0.0	2429	88	96.5	79.61	87.25	0.0	0.0	4418	2517	2429	88	1989	96.5	54.98	70.05	2429	88	1989	96.5	54.98	70.05	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.15	3139	3139	0	619	0	2432	88	96.51	79.71	87.31	0.0	0.0	2432	88	96.51	79.71	87.31	0.0	0.0	4418	2520	2432	88	1986	96.51	55.05	70.11	2432	88	1986	96.51	55.05	70.11	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.16	3139	3139	0	616	0	2441	82	96.75	79.85	87.49	0.0	0.0	2441	82	96.75	79.85	87.49	0.0	0.0	4418	2523	2441	82	1977	96.75	55.25	70.34	2441	82	1977	96.75	55.25	70.34	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.17	3139	3139	0	615	0	2444	80	96.83	79.9	87.55	0.0	0.0	2444	80	96.83	79.9	87.55	0.0	0.0	4418	2524	2444	80	1974	96.83	55.32	70.41	2444	80	1974	96.83	55.32	70.41	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.18	3139	3139	0	613	0	2447	79	96.87	79.97	87.61	0.0	0.0	2447	79	96.87	79.97	87.61	0.0	0.0	4418	2526	2447	79	1971	96.87	55.39	70.48	2447	79	1971	96.87	55.39	70.48	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.19	3139	3139	0	611	0	2453	75	97.03	80.06	87.73	0.0	0.0	2453	75	97.03	80.06	87.73	0.0	0.0	4418	2528	2453	75	1965	97.03	55.52	70.63	2453	75	1965	97.03	55.52	70.63	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.2	3139	3139	0	611	0	2456	72	97.15	80.08	87.79	0.0	0.0	2456	72	97.15	80.08	87.79	0.0	0.0	4418	2528	2456	72	1962	97.15	55.59	70.72	2456	72	1962	97.15	55.59	70.72	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.21	3139	3139	0	611	0	2457	71	97.19	80.08	87.81	0.0	0.0	2457	71	97.19	80.08	87.81	0.0	0.0	4418	2528	2457	71	1961	97.19	55.61	70.75	2457	71	1961	97.19	55.61	70.75	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.22	3139	3139	0	609	0	2459	71	97.19	80.15	87.85	0.0	0.0	2459	71	97.19	80.15	87.85	0.0	0.0	4418	2530	2459	71	1959	97.19	55.66	70.78	2459	71	1959	97.19	55.66	70.78	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.23	3139	3139	0	607	0	2461	71	97.2	80.22	87.89	0.0	0.0	2461	71	97.2	80.22	87.89	0.0	0.0	4418	2532	2461	71	1957	97.2	55.7	70.82	2461	71	1957	97.2	55.7	70.82	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.24	3139	3139	0	607	0	2464	68	97.31	80.23	87.95	0.0	0.0	2464	68	97.31	80.23	87.95	0.0	0.0	4418	2532	2464	68	1954	97.31	55.77	70.91	2464	68	1954	97.31	55.77	70.91	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.25	3139	3139	0	605	0	2466	68	97.32	80.3	87.99	0.0	0.0	2466	68	97.32	80.3	87.99	0.0	0.0	4418	2534	2466	68	1952	97.32	55.82	70.94	2466	68	1952	97.32	55.82	70.94	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.26	3139	3139	0	605	0	2467	67	97.36	80.31	88.01	0.0	0.0	2467	67	97.36	80.31	88.01	0.0	0.0	4418	2534	2467	67	1951	97.36	55.84	70.97	2467	67	1951	97.36	55.84	70.97	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.27	3139	3139	0	604	0	2468	67	97.36	80.34	88.03	0.0	0.0	2468	67	97.36	80.34	88.03	0.0	0.0	4418	2535	2468	67	1950	97.36	55.86	70.99	2468	67	1950	97.36	55.86	70.99	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.28	3139	3139	0	602	0	2470	67	97.36	80.4	88.07	0.0	0.0	2470	67	97.36	80.4	88.07	0.0	0.0	4418	2537	2470	67	1948	97.36	55.91	71.03	2470	67	1948	97.36	55.91	71.03	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.29	3139	3139	0	601	0	2472	66	97.4	80.44	88.11	0.0	0.0	2472	66	97.4	80.44	88.11	0.0	0.0	4418	2538	2472	66	1946	97.4	55.95	71.08	2472	66	1946	97.4	55.95	71.08	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.3	3139	3139	0	596	0	2477	66	97.4	80.61	88.21	0.0	0.0	2477	66	97.4	80.61	88.21	0.0	0.0	4418	2543	2477	66	1941	97.4	56.07	71.17	2477	66	1941	97.4	56.07	71.17	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.31	3139	3139	0	594	0	2479	66	97.41	80.67	88.25	0.0	0.0	2479	66	97.41	80.67	88.25	0.0	0.0	4418	2545	2479	66	1939	97.41	56.11	71.2	2479	66	1939	97.41	56.11	71.2	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.32	3139	3139	0	591	0	2482	66	97.41	80.77	88.31	0.0	0.0	2482	66	97.41	80.77	88.31	0.0	0.0	4418	2548	2482	66	1936	97.41	56.18	71.26	2482	66	1936	97.41	56.18	71.26	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.33	3139	3139	0	590	0	2483	66	97.41	80.8	88.33	0.0	0.0	2483	66	97.41	80.8	88.33	0.0	0.0	4418	2549	2483	66	1935	97.41	56.2	71.28	2483	66	1935	97.41	56.2	71.28	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.34	3139	3139	0	590	0	2483	66	97.41	80.8	88.33	0.0	0.0	2483	66	97.41	80.8	88.33	0.0	0.0	4418	2549	2483	66	1935	97.41	56.2	71.28	2483	66	1935	97.41	56.2	71.28	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.35	3139	3139	0	590	0	2483	66	97.41	80.8	88.33	0.0	0.0	2483	66	97.41	80.8	88.33	0.0	0.0	4418	2549	2483	66	1935	97.41	56.2	71.28	2483	66	1935	97.41	56.2	71.28	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.36	3139	3139	0	584	0	2489	66	97.42	81.0	88.45	0.0	0.0	2489	66	97.42	81.0	88.45	0.0	0.0	4418	2555	2489	66	1929	97.42	56.34	71.39	2489	66	1929	97.42	56.34	71.39	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.37	3139	3139	0	583	0	2490	66	97.42	81.03	88.47	0.0	0.0	2490	66	97.42	81.03	88.47	0.0	0.0	4418	2556	2490	66	1928	97.42	56.36	71.41	2490	66	1928	97.42	56.36	71.41	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.38	3139	3139	0	581	0	2492	66	97.42	81.09	88.51	0.0	0.0	2492	66	97.42	81.09	88.51	0.0	0.0	4418	2558	2492	66	1926	97.42	56.41	71.44	2492	66	1926	97.42	56.41	71.44	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.39	3139	3139	0	580	0	2493	66	97.42	81.13	88.53	0.0	0.0	2493	66	97.42	81.13	88.53	0.0	0.0	4418	2559	2493	66	1925	97.42	56.43	71.46	2493	66	1925	97.42	56.43	71.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.4	3139	3139	0	579	0	2494	66	97.42	81.16	88.55	0.0	0.0	2494	66	97.42	81.16	88.55	0.0	0.0	4418	2560	2494	66	1924	97.42	56.45	71.48	2494	66	1924	97.42	56.45	71.48	5.6
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.41	3139	3139	0	578	0	2494	67	97.38	81.18	88.55	0.0	0.0	2494	67	97.38	81.18	88.55	0.0	0.0	4418	2561	2494	67	1924	97.38	56.45	71.47	2494	67	1924	97.38	56.45	71.47	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.42	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.43	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.44	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.45	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.46	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.47	3139	3139	0	577	0	2495	67	97.38	81.22	88.57	0.0	0.0	2495	67	97.38	81.22	88.57	0.0	0.0	4418	2562	2495	67	1923	97.38	56.47	71.49	2495	67	1923	97.38	56.47	71.49	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.48	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.49	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.5	3139	3139	0	577	0	2494	68	97.35	81.21	88.55	0.0	0.0	2494	68	97.35	81.21	88.55	0.0	0.0	4418	2562	2494	68	1924	97.35	56.45	71.46	2494	68	1924	97.35	56.45	71.46	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.51	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.52	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.53	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.54	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.55	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.56	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.57	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.58	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.59	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.6	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.61	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.62	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.7
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.63	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.2
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.64	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.65	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.66	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.5
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.67	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.68	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.69	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.7	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.71	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.4
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.72	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.73	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.74	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
train_TransCirc_RP_PP_evidence_hsa.fa	cirCodAn	VERT_circ	1	0.75	3139	3139	0	577	0	2493	69	97.31	81.21	88.53	0.0	0.0	2493	69	97.31	81.21	88.53	0.0	0.0	4418	2562	2493	69	1925	97.31	56.43	71.43	2493	69	1925	97.31	56.43	71.43	5.3
